rainfall_1h_mm,humidity_percent,temperature_c,wind_speed_kmh,previous_rainfall_mm,rainfall_class
51.45328323193691,79.55485301298722,26.61739436836512,35.7386352445024,36.33736489949895,HEAVY RAINFALL
10.472545289903273,59.168025011839404,26.034716553689286,20.213880789856592,21.016110061650373,NORMAL RAINFALL
40.099171720291785,83.95467553361196,33.778312959123525,6.231968459534232,18.117957694602094,HEAVY RAINFALL
18.661643296722975,92.05191906317002,23.481188674884,10.178983062954895,20.187609652490934,MODERATE RAINFALL
23.20349019089223,66.97744122067844,23.497290270349406,41.700420768868554,19.940883527405564,MODERATE RAINFALL
47.37420076190068,78.66398843534347,20.708236613348337,44.969146141747245,37.62124132859783,HEAVY RAINFALL
53.29479415066132,94.83378026934949,31.881740281800276,9.151377755968301,21.853850645282332,HEAVY RAINFALL
11.756101455954992,72.24473257962646,20.820895599610505,18.29584411600739,44.338897970087665,MODERATE RAINFALL
14.586168199468357,88.71503588378849,26.370117142748008,20.189321897577006,43.079293838685295,MODERATE RAINFALL
54.74824792209926,78.89803790644159,30.05771585414856,8.656263486784757,13.35185214725539,HEAVY RAINFALL
53.27901507330373,79.90475250509903,27.59073281923984,34.162949096299755,2.5724372808367386,HEAVY RAINFALL
32.129767695243416,76.62256646553908,31.938078488675995,8.76960730139778,43.23505064735026,HEAVY RAINFALL
4.406130588232278,62.9904733221711,28.33049149030039,31.034139804975876,10.584175275041904,NORMAL RAINFALL
6.59376376709183,93.28235450756581,23.44701486904075,27.56432360193797,27.87216796494464,MODERATE RAINFALL
23.057370343472986,80.09790843952266,27.318958017447425,42.192369082666374,9.19166397405914,MODERATE RAINFALL
39.39054904341781,65.26349596248139,25.541001855077564,30.882679587278766,13.4998685909443,HEAVY RAINFALL
17.38974579495197,87.33017317381929,21.015603602904203,21.706277472599204,44.9304498384499,MODERATE RAINFALL
54.7853046320302,58.15021100728422,22.984160371738565,13.403617834267259,41.99667200971691,HEAVY RAINFALL
48.447529552754176,92.80862042683535,25.173379242344375,8.783113791360975,37.518522958791316,HEAVY RAINFALL
38.6946958798054,81.30214392621585,33.82126289084106,30.1209816615615,0.3520398218471077,HEAVY RAINFALL
44.94072743135039,67.87328634459905,29.287442009525083,42.37399016886547,6.043100147701547,HEAVY RAINFALL
6.348576873050622,59.60254704150496,27.74513097238742,13.710973129537102,27.217342216360077,NORMAL RAINFALL
39.46867029263389,63.754684430080474,28.87933142439112,13.351307770107605,21.983933346721944,HEAVY RAINFALL
49.79350700936278,91.38245967167879,21.292178547978267,20.213758220240233,12.450610078751325,HEAVY RAINFALL
0.1950128998280265,88.15812658984396,28.919587282219315,13.264076284676973,33.35539087565689,NORMAL RAINFALL
30.34242316195152,73.39053751616922,20.135375794516758,5.235485983171983,39.73978769850643,HEAVY RAINFALL
49.71607143579412,78.46038243583746,31.684330278404232,27.047911359061143,6.664220350536719,HEAVY RAINFALL
7.009503560517632,68.25510904699576,32.58574084239626,36.23325911018579,38.731616190040626,NORMAL RAINFALL
49.4408550089561,64.03329114860942,23.493416349120942,6.420125731886782,35.10523088421492,HEAVY RAINFALL
48.62740857980549,72.47422776278103,28.689261142109977,8.6457935482848,41.84464570621535,HEAVY RAINFALL
47.55331329209802,96.9768594160314,31.350804079165556,39.90089680052295,1.1153862854184926,HEAVY RAINFALL
40.511045946529514,69.28397512169643,33.03142240467656,36.496110974296975,38.882881276887574,HEAVY RAINFALL
44.59121241159139,66.4726455125623,31.023243127896595,6.648111935327156,39.24750523077404,HEAVY RAINFALL
47.22262882357799,64.56464985446357,31.432212478357005,21.793039091194508,13.733589030237026,HEAVY RAINFALL
43.7440024534074,64.78660595853412,20.331302085820322,10.304580898091473,14.771787803896792,HEAVY RAINFALL
47.53941181166575,96.57623147407952,23.9077498981062,29.58371476012799,17.98552729620274,HEAVY RAINFALL
53.963232795904304,78.05727649658505,33.149319964546024,6.959695329611386,43.668027496000256,HEAVY RAINFALL
9.821229889485501,96.38897557774689,23.71652907532156,6.661309530232577,19.555369135408995,MODERATE RAINFALL
40.06997833589874,68.48812451038462,28.486923946286005,23.99119156578756,17.333794500512724,HEAVY RAINFALL
31.712342392312973,65.95306776395903,29.922993973678388,2.072724963401067,41.65088244745872,HEAVY RAINFALL
29.614859840103556,85.93548996322835,30.387301089752672,30.83702569061898,16.389966230156887,HEAVY RAINFALL
3.84855961194706,83.56222045118471,24.62280050459635,15.498372737509467,38.1606875777851,MODERATE RAINFALL
39.586484465767256,67.91385753308435,24.329985270921146,19.560895070626323,18.10801741759761,HEAVY RAINFALL
16.261036138927086,60.47337535954359,25.886248672820717,42.43563784139787,30.47930753727298,MODERATE RAINFALL
49.654305015292046,81.46714138590936,24.213298243917915,25.56130016483502,0.01826728637793873,HEAVY RAINFALL
15.780254427790995,73.4851904495629,28.119786936739548,30.15234181923208,20.92446856111564,MODERATE RAINFALL
24.318788961764408,64.18916024253132,26.624606602730566,40.75077551061493,35.821114205705115,MODERATE RAINFALL
9.33302679089301,58.646208079180234,27.21632813881303,29.216456797929215,15.08347149344104,NORMAL RAINFALL
45.01329054951653,87.29893991425149,29.41913938780034,11.659548637883395,8.960846972695949,HEAVY RAINFALL
1.3433963249754488,65.52822939536905,26.651908819063273,38.53872086886347,3.2772703133056096,NORMAL RAINFALL
22.794255604874564,82.07991137172169,22.72209331435593,31.94323277109171,22.24697260546966,MODERATE RAINFALL
13.419144176814136,83.21049447780672,20.077627453932443,34.29147249459433,34.652078485831126,MODERATE RAINFALL
5.862301310994641,73.28128633953756,22.462413543891444,43.19253981802021,23.308098769968336,NORMAL RAINFALL
2.7620111827352507,65.71552602537878,31.876708862923238,21.62785849521742,36.0637470775019,NORMAL RAINFALL
36.71677529224942,97.47937548185726,28.336332458571874,42.8517031630557,40.11416666146967,HEAVY RAINFALL
33.69587775189696,85.92878033486659,27.066894307541627,37.714474298020846,24.65423777748728,HEAVY RAINFALL
49.34644567782942,86.97718401286215,26.645442115522748,13.145236583995832,11.12578818793468,HEAVY RAINFALL
35.071379022688596,87.92998842477812,27.29819737959175,28.950182790216594,12.356885111289223,HEAVY RAINFALL
4.26158446256047,67.28631048711556,23.804011499150583,15.747511442006779,24.30685001333054,NORMAL RAINFALL
7.610573383388565,64.94424362831204,29.715297372186733,32.37602309286575,2.890298282124513,NORMAL RAINFALL
22.41796533166227,78.33227904166836,25.820839277444183,10.89387874911964,18.906458299804154,MODERATE RAINFALL
49.766116308709734,80.11541481078169,29.73732181097155,38.839477389069174,34.45175592531313,HEAVY RAINFALL
20.92095659102414,55.2535315941117,24.924623237405545,34.39943037755359,38.40515777560971,MODERATE RAINFALL
52.438668615855846,73.01791515308234,30.46521936569271,25.48368931855508,27.14636650235586,HEAVY RAINFALL
12.12962818781004,64.43513028872175,26.101703664652913,3.2480672577087555,15.12582946642721,NORMAL RAINFALL
37.35280367655923,72.3856167729184,22.310626236849124,22.097776416989337,5.7432508776522315,MODERATE RAINFALL
34.22413285357356,56.15955743192092,25.516283588755865,26.268855270065288,1.2195920853140596,MODERATE RAINFALL
35.351230640513464,60.83507795091426,26.463778216721163,4.162239240010985,17.059673888466282,MODERATE RAINFALL
11.641315631631484,69.05436960989627,30.657215910516378,18.30242726925786,33.84044205996532,MODERATE RAINFALL
45.75583568353999,65.84767586664236,21.146687258662997,2.8334813431504595,24.273857156514016,HEAVY RAINFALL
54.99493056800651,70.0482947799679,29.10201730549825,35.59302113326848,29.328959485975023,HEAVY RAINFALL
41.48282622327394,95.83330450678753,22.79104955307546,2.876340744774291,6.857205560315567,HEAVY RAINFALL
6.942153618081344,83.78673031865615,27.89557414702027,11.372475258979657,31.475923706076788,MODERATE RAINFALL
42.17939540959324,62.2149331648155,28.501464914473043,34.16080303407729,5.1539792120503956,HEAVY RAINFALL
45.06156458710968,96.48299324046576,21.513382495206493,3.104172296391039,14.038075997761283,HEAVY RAINFALL
37.25410077677248,96.20143204285353,25.553162181232782,32.745632317127146,3.4198415029376985,HEAVY RAINFALL
37.98379287631392,81.97142301084492,21.426618276243673,35.21667805290263,38.263195758995835,HEAVY RAINFALL
33.022638814926424,60.20536779789455,33.7738209212054,35.65331989352384,15.624169438880205,MODERATE RAINFALL
23.560790727910945,70.93454767737641,27.08345105547909,16.672940519035176,38.230903214980984,MODERATE RAINFALL
45.22820049495319,59.538171437691936,33.451025941004104,29.330159562362173,37.29182899511062,HEAVY RAINFALL
38.90197540383423,73.72594723533011,30.273134256187486,43.51537044323734,12.153707837433037,HEAVY RAINFALL
44.45095703437158,78.141434977275,26.768965054364745,20.729703199167453,32.896179643730505,HEAVY RAINFALL
14.761754592707394,91.62366588083127,31.63023426446845,5.726504616393999,39.67340328012474,MODERATE RAINFALL
13.412489155502579,74.98246406393896,28.54464385922729,18.296540077515353,1.2914998996540312,NORMAL RAINFALL
46.802405997185254,62.81911385778075,22.969677902516345,36.30679134360815,15.315247942392764,HEAVY RAINFALL
48.4175988867024,85.15090126428467,23.86776006058659,2.4364979208631157,42.662815999966405,HEAVY RAINFALL
4.70871290769117,85.96321055648036,26.840089855883022,34.601080099746056,31.077420275093537,MODERATE RAINFALL
35.52465948575237,76.10531740837921,31.101060153852444,6.001294073850882,9.971838021263856,MODERATE RAINFALL
38.0482935412361,68.1668592955938,28.141778194653142,22.350201016659565,23.891486901559553,HEAVY RAINFALL
23.40270969878681,87.07522377868521,24.631078160743023,32.222762513988066,12.191239213928835,MODERATE RAINFALL
13.827202191051782,60.18820304434915,22.696180108321244,7.140853873967272,24.113878442268742,NORMAL RAINFALL
41.92042852162567,62.96144322481946,23.02938495830048,22.820539250146474,32.60632504918732,HEAVY RAINFALL
53.71338625856812,77.55938537167015,23.96198184584937,6.322622647904003,8.735291014098305,HEAVY RAINFALL
12.511573991540509,62.715986378472344,20.198077141584893,24.967808838509523,12.344009705247029,NORMAL RAINFALL
53.586221210650585,78.79443557234015,29.763843500742723,7.430018197211583,39.08075387683248,HEAVY RAINFALL
26.998328198807837,92.52694860493699,28.03689907476865,22.18406863201194,19.821095916120463,HEAVY RAINFALL
10.140001871454494,57.20919883889385,33.174890354753444,22.542355052424572,36.99520403847437,NORMAL RAINFALL
22.038909323856686,58.18553332099251,28.812239897327977,4.305190194578925,6.713891301314482,NORMAL RAINFALL
30.956177839651033,68.0649270092158,33.91485371794308,7.093417175092848,34.399955039678744,MODERATE RAINFALL
33.34747081836295,89.00185568326704,23.159619918910487,24.470619010599368,20.27315091999394,HEAVY RAINFALL
24.34965522106306,91.98716663052573,33.860437646535175,15.131350505732497,27.946229448246683,HEAVY RAINFALL
33.52970017348217,86.82384013583544,33.266262804555296,10.934879950412707,9.496133788742684,HEAVY RAINFALL
36.323547545562015,61.75345501537772,22.433389676570084,5.2277893627502205,0.12040751712985798,MODERATE RAINFALL
24.777703753973633,80.53388139014122,24.077630046434386,11.953478085909111,31.813012344556498,MODERATE RAINFALL
38.66431569515444,74.52334703550287,29.623388880997396,41.728174912749594,35.452261199102914,HEAVY RAINFALL
34.3781903940322,83.43087084269482,33.07135841823718,20.2809755424811,24.50530704197604,HEAVY RAINFALL
35.61990978713644,94.06169214414206,31.572836235100837,5.070622984800009,7.46652551493261,HEAVY RAINFALL
16.91864969378279,87.2051820489938,27.96889869046729,14.410255297151195,5.595914617861871,MODERATE RAINFALL
37.87728951666516,85.08854845395584,33.197467370416575,23.520303616070798,22.220784870528792,HEAVY RAINFALL
4.424301854461554,56.71401371989536,26.048401298250816,15.8598280844069,11.266555608540175,NORMAL RAINFALL
5.022978764704186,96.36217739429198,31.703420594686538,26.73356169645701,42.78538250128586,MODERATE RAINFALL
54.97648292825983,83.90810812503929,23.773154363538755,3.729961945218496,34.03209736856507,HEAVY RAINFALL
25.877545278839847,83.01490804564851,32.825019030974744,9.804033330594415,26.339833137503447,MODERATE RAINFALL
34.91315956997478,76.14420949421357,21.27739368811358,16.96232542066997,14.99887771492914,HEAVY RAINFALL
36.8573430236652,91.88252305921516,24.617251290105514,31.827967981287596,12.96980079126551,HEAVY RAINFALL
51.98564467597659,89.98333949373281,27.70135252560496,21.557514069874365,14.153272072657558,HEAVY RAINFALL
17.780058245179706,96.71794325276882,25.65845079801044,24.12763885015152,44.46536466517894,HEAVY RAINFALL
36.17132125657209,78.33152455735939,25.7854659911905,10.066049279964666,16.280071161825386,HEAVY RAINFALL
41.604373473056555,81.89257591223539,30.639867504854237,10.753004249061776,24.714883758839925,HEAVY RAINFALL
51.022001846444624,73.83899208811226,29.77550040771041,7.221321584592653,43.79160671197625,HEAVY RAINFALL
33.48794168950807,65.28979088008896,22.217294293273255,25.686077301114807,24.851313407417987,MODERATE RAINFALL
5.12650607048374,97.66705699399444,32.78101829877835,21.842259449687685,5.2859767090300895,NORMAL RAINFALL
45.767874557289566,76.43014670240939,30.032446563885074,23.881496647989003,12.304120352097339,HEAVY RAINFALL
45.90981700671819,97.15051920194514,23.412232685051936,25.704398305860195,17.261370596121747,HEAVY RAINFALL
50.7027482462359,76.85435833849445,32.310567572050665,39.15315818042929,12.431133126991844,HEAVY RAINFALL
43.45034001017124,72.84252421270784,33.07947751155528,23.832720059815227,36.92472629335103,HEAVY RAINFALL
15.556144080555466,67.83790154018598,28.217128113798253,44.952800328861564,22.033815599506546,MODERATE RAINFALL
8.1727480110534,78.15896484126657,24.831735183702104,25.73244893404487,24.454352833140288,NORMAL RAINFALL
25.043953927657558,68.8364260598486,22.641133231899474,31.992432387684566,25.73089388932055,MODERATE RAINFALL
12.84593453318412,88.34841242926814,20.611062187362226,34.022321517303425,31.735254646125114,MODERATE RAINFALL
44.62748964106823,71.60138635711223,29.291643612783485,37.292144723510866,44.136816239690326,HEAVY RAINFALL
27.243075728903293,56.591843287859774,27.03207610186152,27.377758460311384,39.136514101299696,MODERATE RAINFALL
48.08047057298696,73.93316702013911,27.36331521530586,21.647907202392414,32.50997224067892,HEAVY RAINFALL
22.548824086050043,83.15559703639255,22.161057062801685,22.188095842343472,43.61416337583977,HEAVY RAINFALL
18.620867872828743,84.78629773923592,29.097713136109817,38.62590757107973,38.35536014546519,MODERATE RAINFALL
47.26382012925466,71.34040409347416,24.433256155067596,32.904849284588266,34.173081420046366,HEAVY RAINFALL
47.981065956919494,56.54366129302052,20.95789046054172,29.139923724749544,41.44180944511335,HEAVY RAINFALL
54.85842576259184,87.11095376973086,26.07560060692376,6.233054434477513,28.518652295135606,HEAVY RAINFALL
47.99185779338999,74.07817772145334,29.716016279105283,40.8472346681709,2.069593590474574,HEAVY RAINFALL
43.78789058392165,67.61481436650398,25.247775256854407,8.259501215074133,23.902484316694203,HEAVY RAINFALL
31.126043405376524,89.078337376881,22.37977108695336,5.395639078379769,39.187781939018464,HEAVY RAINFALL
34.08407026955784,65.35568104982146,32.77960622432977,8.154061965525916,20.75174610097489,MODERATE RAINFALL
13.968753667744826,65.97904845084362,20.131564040368193,36.59922230993129,40.55442406194974,MODERATE RAINFALL
37.26859871344937,61.79295174908684,26.184216970453402,16.859321851052513,26.440726730688965,HEAVY RAINFALL
35.14162862980067,73.2452843538186,23.50137514170782,38.348068781131744,8.964764959900155,MODERATE RAINFALL
21.158128693204002,75.77794662554629,23.320879826986044,26.592675771081772,25.866536858039026,MODERATE RAINFALL
54.59806239947937,67.69492241698057,33.691222784076075,30.30388208493327,12.351617108020248,HEAVY RAINFALL
31.126095932563445,84.48937818756252,30.425363776314555,4.108902783367998,27.288292188441353,HEAVY RAINFALL
27.320000758812867,93.8786775084302,24.006718120428722,36.35098513882674,27.317924917391966,HEAVY RAINFALL
19.37765257094241,82.37456875425335,28.692476283824256,31.143871720804455,32.441776950181904,MODERATE RAINFALL
36.25498471742145,91.04849602938822,28.795473451616576,40.846359275137615,29.085327400073528,HEAVY RAINFALL
16.991308617394985,73.95539717700089,28.114033275157638,33.491470021387244,4.056001908579852,NORMAL RAINFALL
16.23107483960354,87.14167719234997,22.458960986220294,7.682871303111693,24.27334915429895,MODERATE RAINFALL
53.43192696662369,77.82665206921976,32.78881764274376,37.710322641398086,11.563653805346805,HEAVY RAINFALL
45.3579396898324,75.71945668457087,31.29083891311273,34.102052080832934,15.242186421084883,HEAVY RAINFALL
6.334333909736768,96.40441159336174,21.970598210082358,43.55950900689834,38.706326860446985,MODERATE RAINFALL
39.8319191641535,97.13751643962185,33.54177646220045,36.597268692884164,16.459877223250487,HEAVY RAINFALL
43.48750827239156,55.59850216933875,27.512012315766828,21.55579919255661,30.277277184318912,HEAVY RAINFALL
36.978743854305726,80.13608394104314,31.51384221717484,42.43255134652083,4.875574598965381,HEAVY RAINFALL
12.860204621637074,56.07605993479874,32.37928783300793,26.14051743674479,41.18651589344218,NORMAL RAINFALL
12.175196004069452,57.718332769888406,31.533974919466267,41.10366845239936,13.59855785381626,NORMAL RAINFALL
22.4562720687477,61.010411537810505,33.247661460347246,15.087677127308224,22.168107854019265,MODERATE RAINFALL
5.345559924200188,93.1521502667256,21.89929668188871,21.50668154622238,30.171879848257706,MODERATE RAINFALL
40.87270668377443,95.67688568851558,25.86777454780612,33.91756763490858,6.953530608442576,HEAVY RAINFALL
22.81864900902438,59.25793029255273,26.850858529054605,19.548983085001122,42.81846864214768,MODERATE RAINFALL
1.7993957770275797,70.93278822558072,26.207363204849823,42.87387230361136,38.495258698767955,NORMAL RAINFALL
5.464504353337167,84.48425141569527,27.62252206075003,44.04722876643801,16.140322854554306,NORMAL RAINFALL
21.89768035094052,63.16176817292642,21.710236067221693,38.46542710393828,20.46228158567327,MODERATE RAINFALL
36.45228059340879,82.59329209102836,28.36004343327363,2.9183705536639373,35.405756570457754,HEAVY RAINFALL
13.3962893440213,60.414727068245845,27.904091662711487,4.950236571447304,34.4320819149863,NORMAL RAINFALL
11.393655369066217,64.28590813250301,32.17573597477363,16.12806079758591,6.639938097364967,NORMAL RAINFALL
49.5292069597467,55.121928713640706,32.01768576932247,8.221583153781843,5.849645914954656,HEAVY RAINFALL
13.785980820046811,62.503376198759916,29.254806996362433,3.1085464408065295,0.6687147253818981,NORMAL RAINFALL
43.449156532911466,65.23105906188991,24.532800467468313,9.49258666046562,2.357955803752943,MODERATE RAINFALL
40.79449313247822,77.62167764370828,30.43931385047594,22.478576513199762,35.010766769139124,HEAVY RAINFALL
28.22808766850554,59.689322430165355,27.0537416570015,42.65287264771457,1.9514266604627268,MODERATE RAINFALL
43.077484778920876,92.28017903367305,27.300317005983178,21.695828450200327,43.381178240491295,HEAVY RAINFALL
3.34539741219782,75.59622217292963,25.622641563175847,31.502192330676007,22.06209843649014,NORMAL RAINFALL
50.033545601337615,58.16010077795737,21.131066683751087,28.156789216237918,2.9557004994051264,HEAVY RAINFALL
15.125879975687425,82.22229914494366,27.676990076677047,15.982974062702722,44.75824901374156,MODERATE RAINFALL
29.18062605872285,74.50976295574529,28.47597508149438,6.264673852198805,31.58007383457298,MODERATE RAINFALL
46.90360055125662,82.98941658989614,30.76547822146634,32.99611641627676,9.676037984737361,HEAVY RAINFALL
24.835520378090482,64.82522369767713,24.745042663692452,21.500452825020236,18.719534261767286,MODERATE RAINFALL
5.229721160159697,73.35085226922119,29.311510082844325,18.094944007728085,6.868751614592569,NORMAL RAINFALL
50.764176965391144,57.886732249875855,31.64480643864796,6.008894373258128,4.3453994654603525,HEAVY RAINFALL
40.63377991687936,89.90607926692786,27.7891902986149,27.217998557797507,25.27138862964326,HEAVY RAINFALL
18.130528977891277,60.25594527024605,24.950373114872747,30.609642360125363,33.76279126131652,MODERATE RAINFALL
47.74506818779857,86.00560918608443,33.55758075436064,27.817633922661113,15.824078356191704,HEAVY RAINFALL
31.785518511442017,64.14776864389626,29.19430824183413,11.64252937162532,4.869827186726998,MODERATE RAINFALL
46.495538023073976,70.80512517646005,30.676478847115895,26.686300186252897,36.3249617018555,HEAVY RAINFALL
46.4835338730597,96.90550389140546,31.457976033569373,28.383651063024985,28.92146237234241,HEAVY RAINFALL
1.443960729947087,94.95062451278227,31.61245105943528,13.500252181626758,8.118723238238449,NORMAL RAINFALL
38.648432507608256,68.28634161968614,24.757545194881615,2.2625489443573237,39.14382179413972,HEAVY RAINFALL
31.147660211875696,72.23372679197917,21.98624515811776,29.226396544187093,1.379569427140766,MODERATE RAINFALL
41.03614691031387,64.25071384144097,25.877654912703044,16.65852721608131,16.652389161465177,HEAVY RAINFALL
39.687778225847026,88.40393165856986,27.94630979260156,5.65315271901871,2.3673971891484804,HEAVY RAINFALL
8.657544340893423,81.5670418228193,29.435561948583583,13.700422272487415,29.787241176371754,MODERATE RAINFALL
26.711393769004793,74.0079000280045,23.82433582110677,34.46255517773994,5.121787864959079,MODERATE RAINFALL
23.64524983688397,67.17959821345931,29.49880756664186,22.925208394662786,30.02096514313573,MODERATE RAINFALL
2.497954943243514,71.99632603176805,28.39054939722231,2.3305446936949634,13.563871290829654,NORMAL RAINFALL
11.617868857117175,60.90109662606506,23.57727305630043,16.109261305327166,0.3478457956190373,NORMAL RAINFALL
41.08577678863723,62.55487648066122,25.322904240013308,32.257864325454534,22.511805595029593,HEAVY RAINFALL
45.834481133093306,89.66660802237084,21.00905695229021,39.05586756697131,1.9036017703256118,HEAVY RAINFALL
1.0307845122105137,94.60998468360373,32.06954019056893,26.757643911683736,25.802985639862936,NORMAL RAINFALL
39.02244288629138,72.96084027326967,21.612427217293174,2.8968320380641988,14.614568075048123,HEAVY RAINFALL
44.07271848707487,81.57938632208233,31.6483627830039,41.55009932487954,3.965844658404811,HEAVY RAINFALL
46.44663978980833,65.46260841737755,28.244198036240768,24.53038934902716,17.809501358669984,HEAVY RAINFALL
17.06510090097237,69.59907108938395,24.662960714903846,9.229706445964524,22.971747804396674,MODERATE RAINFALL
6.27146519112039,76.9279386798878,32.68291824212071,17.02313641531235,32.73205975532569,NORMAL RAINFALL
45.04217308386686,90.0465912472506,23.30776388525414,8.29710138594086,8.877231127079247,HEAVY RAINFALL
33.13194419002412,87.68925770851635,29.17712614726235,9.617283544730853,34.77816401614021,HEAVY RAINFALL
27.176436375956374,87.44117048562039,30.638280094508477,21.302926050787708,41.58694162735467,HEAVY RAINFALL
31.04704808715396,82.31782771960552,28.743304912186527,39.162615617750895,28.22478331048973,HEAVY RAINFALL
8.30265707661923,57.93630911531751,26.19091289370799,15.021278710977555,12.360315036877163,NORMAL RAINFALL
3.089466611719293,76.81548606746045,24.345709908488352,21.432296139129335,2.560052287527857,NORMAL RAINFALL
45.74331474147168,58.29943305045857,32.099500474953345,38.777614972611886,27.675377478700813,HEAVY RAINFALL
27.88872995336753,74.89660133387271,27.760429198736254,36.048165282410416,40.31445445005612,HEAVY RAINFALL
24.735353700799845,89.82208446101276,29.125724365080536,15.82565080385842,21.40330625743813,MODERATE RAINFALL
8.29735921826012,57.66056910434733,21.449026281785482,40.66245386009826,15.454699912722043,NORMAL RAINFALL
39.28735520421044,76.69560706454116,22.41582476010911,12.652980114726223,19.699122343915484,HEAVY RAINFALL
24.168198546944335,77.47816551641846,22.222446911741578,18.032635230357066,12.730211037648806,MODERATE RAINFALL
22.48231684860262,69.54978731418105,28.370402073361852,35.93675805723758,29.12874106361881,MODERATE RAINFALL
3.6251519853844605,59.06375574314906,29.497310827761133,14.21831987675889,32.56801447511078,NORMAL RAINFALL
36.111024752576284,93.97273597803812,32.225915268847544,16.334567550603936,26.223278156388883,HEAVY RAINFALL
7.778560932137481,70.0422938640413,33.547751107698424,32.03463840091088,17.638109295091216,NORMAL RAINFALL
32.72726754833661,95.33409458132772,24.334146423823455,18.19721016042091,35.62478810385946,HEAVY RAINFALL
44.725163109814055,83.81500519977307,31.605425620522503,33.76731090156776,30.84364981249093,HEAVY RAINFALL
28.95163368537957,82.77906729153997,25.927689128509453,17.558608142911737,16.316895104191996,MODERATE RAINFALL
9.914460758226456,64.21028443198271,33.267355745480856,22.909649597527274,10.194437094024925,NORMAL RAINFALL
7.566094424739362,58.31809862493768,31.821997441602367,6.349052837719449,34.68936241633955,NORMAL RAINFALL
45.93159046490058,92.99833311618015,20.528464893005857,16.480867994464106,34.48384220012587,HEAVY RAINFALL
7.207697278622941,71.19895444536856,22.271460969238305,37.7478374376324,34.69940161789448,NORMAL RAINFALL
