rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,humidity_percent,temperature_c,wind_speed_kmh,elevation_m,drainage_score,inundation_risk
49.642035300025256,88.48362506804096,165.68346922043037,84.46470086478233,33.42347847073385,11.543214252980041,104.90595839600637,0.33404445412089784,HIGH
23.02664853158645,77.45412842010978,95.44324476735852,75.16597817884337,20.85709166037909,3.1698437483681587,301.1052181406868,0.6712617663281824,HIGH
30.650212118614927,80.95738758131742,149.8367752613059,96.84928414901805,28.105143091363985,13.330174784687415,73.20904253409677,0.799585203323027,HIGH
9.276588074504177,9.612949832633214,65.55292892066203,60.47875282849812,28.714237792916087,10.643631795045247,234.95338295262152,0.16252664967488317,MODERATE
22.568147383508578,40.629129664430295,61.520211079970494,60.88995522112235,28.059047744569547,31.7804104792265,111.43141482473348,0.18727212456708311,MODERATE
16.094040637705394,54.558092655319044,76.42061909427696,83.49066578560243,21.02977996129094,32.24354520145812,79.93507807968845,0.3397953443861942,MODERATE
43.77655962444817,69.90435973421735,121.13427901899468,67.58700922919535,29.358350293488815,14.858164899610697,265.55591564976015,0.5274479032443298,HIGH
54.73375974467976,96.1059578425752,139.98679032803236,92.19636583452225,28.540807276880997,33.12348647152163,285.8850054349597,0.6388345927738747,HIGH
12.82189724471558,64.01134763143168,115.14968889513088,91.06145398898923,28.489170092628186,3.067236816830321,61.276180757738466,0.8995231482546486,HIGH
41.97872448930473,91.72054564687136,163.2005722809499,65.18022966587048,33.79232670936135,28.25970827883567,402.05915447995676,0.5891007777397685,HIGH
15.37403367603049,42.10549667540279,79.07034615886647,68.07789405304231,24.78540371669783,21.041767916399408,148.16799063448968,0.2684430461175183,HIGH
48.260994995249064,67.96036453981637,97.14647271226039,89.47058192682739,29.77553310892137,21.24195505708837,171.68019487114034,0.8265957614715193,HIGH
14.197759684008302,39.66358503323994,69.6192256480891,98.77300947248425,23.35874278542505,27.51779562701806,290.87892807513634,0.19134009671336003,MODERATE
10.891079442023752,59.61665589640089,122.71333901474941,64.39542742196492,22.499952358204936,42.3508244202028,324.59383662149185,0.7589189451557068,HIGH
54.42622938294235,68.77814655156054,108.76291541216258,95.20409965035259,22.60725217983738,12.951728528892021,485.15260352254666,0.8653610377347427,HIGH
30.923797203287908,38.27854452614356,104.939254166907,68.56701613997888,30.603342025016026,12.957534127786992,86.43889827128936,0.7391863241065414,HIGH
23.588232569970156,44.270841998897424,79.4128683229129,75.20278972925391,26.591023740157055,29.876286767469782,60.39343020991732,0.7240526367721098,MODERATE
29.199169940435567,74.2062052196685,97.18572465105214,84.34328657246769,22.878191443326735,32.05777249313313,375.08597974410446,0.6122888711268719,HIGH
28.768278724258888,81.04236840518179,109.73904251789907,58.621341047164904,24.634564093529114,3.845122753149091,490.3657324372835,0.8597886023912609,HIGH
11.110834489379826,45.686220869056775,62.08921307297819,92.62206552479199,25.802396703569254,4.538391087153783,349.81894283170203,0.22086185430122213,MODERATE
53.65684439438963,104.71567371730885,153.83652917478963,65.76194588746246,30.844855856582733,3.6914525958622657,62.79090379547026,0.4085373861525321,HIGH
4.333477295540506,52.38319523293743,105.84537206386216,90.5571939284658,29.20039140789821,11.653369710900503,154.46068985772965,0.6667944305266631,MODERATE
47.476215437760295,81.86078085927171,107.55335374578053,90.18826062400757,25.745358044338374,28.99900295845586,467.6570105155786,0.714111240428436,HIGH
27.57096888394658,60.05656140270071,76.37415929405863,74.2211112379766,31.659291481614186,22.850385237237838,11.213168221060165,0.84229567420668,MODERATE
9.27472313063166,11.065240249907964,57.351673695447886,88.79480709256475,21.572561346419874,21.081450963990434,254.9050280265546,0.25448995990182816,MODERATE
37.74779982381146,51.57612184139914,106.88751656583543,77.11873408998335,27.3416932338702,11.940731714224691,420.2616086801276,0.15937873427223195,HIGH
18.787796958988764,24.417078483768464,31.30064196017709,55.478549869467216,27.321778851663154,5.098598958501593,64.52702498741118,0.5176076772237249,LOW
40.79586493855349,51.928606884980226,104.47981210452599,79.55417752589803,32.94169655460923,36.8419307090731,545.3469636459513,0.45367131155278095,HIGH
53.11784799911981,70.76170467044258,93.3977681665495,73.72373559991057,20.3222275684562,33.098933990660285,50.49711441794469,0.6707036343129731,HIGH
3.533903369270246,27.030487664751877,47.24650374547707,96.58865576758502,24.178477543287386,17.327119107353496,170.22659514659819,0.2562069099281035,MODERATE
38.648349969549,55.295358165405545,76.98338838122038,68.75462007203016,24.94251685303147,36.11972231281872,120.59018544251332,0.25528572837953245,HIGH
19.836458873788075,51.181878531548286,73.77839032606731,59.82336298982619,25.002341159026003,43.31122768694595,492.9401085073325,0.527919515675819,MODERATE
25.97679442714681,35.520456328513106,89.20866931887389,86.73927777801748,23.618698737931467,28.911908928310663,57.90946429295279,0.4175860324674754,HIGH
17.324907530091295,61.14753733448258,110.6139425524526,77.48997845557469,26.126329172808322,25.73152309508245,266.0028390389367,0.3690165602452365,HIGH
49.84858125197755,93.67884237800283,124.60396176667795,72.71620027557142,32.9676050878613,2.885394224129185,421.6805168093861,0.29362005291321647,HIGH
11.41305584277849,30.6526031492882,80.56163910061161,69.08027347047151,27.247250798236806,24.045804067891336,506.20818926775974,0.6424405418820316,MODERATE
16.22236351945914,51.0399276995103,95.53461103262245,68.34341489541283,30.141396343171326,2.38955819818908,542.5190834021115,0.8926133110834868,MODERATE
3.6374792337647444,42.75636111436902,53.18667320608227,98.58500240208772,26.33430781544142,34.06918079748757,142.17524114990061,0.7062337621680818,LOW
1.7273554271283986,45.67716152151277,66.9707523430066,62.576785186137684,26.176746636092265,23.574831218972612,27.239681182211196,0.2918681113310292,MODERATE
22.887033059897224,52.820758576272524,108.80709361371387,60.95534166080981,31.512929208300708,17.45532013033415,545.0218083993722,0.4655547300257533,HIGH
26.852149519752533,46.622647572956446,53.075597615270496,95.7930759278137,28.27836350309301,34.543010493507666,86.40693129545001,0.5629119139408264,MODERATE
17.106751955157975,32.04950138365212,63.631669217886824,82.54540318048237,26.404164391155184,32.0282517351972,543.7003471292675,0.6514967916868529,MODERATE
47.962086796257694,100.30902110839543,177.99313504724913,70.31928853595457,31.726146735949634,31.99115388063955,12.628073410912165,0.8466988046294488,HIGH
53.84968542317658,103.14398245255381,130.11522076311707,86.94808569596398,31.587207579819488,21.117879720835695,351.43357085571193,0.4741801514027688,HIGH
55.25841696400993,84.08760455721232,103.42978099384226,73.84097224649919,28.21964089033669,18.1797501194427,181.9501606033822,0.6850275561432698,HIGH
19.15178428446868,45.97811872259214,52.69300472473428,69.01067800197053,21.59244182913633,22.725771188311377,181.69403871889122,0.47067684519691866,MODERATE
1.8224645955502705,56.26142941695344,73.14438203730154,55.44609562435391,28.181765287606254,3.6609249774198167,315.1047257299454,0.9263629207453544,LOW
3.4901851559421604,29.585084050026996,96.40231887875706,65.47018234216635,21.844615394499716,4.496371320423221,383.358327393977,0.7986910427678576,MODERATE
25.60721791190408,44.76996807789175,123.46686899721645,65.93822983846059,31.199521212742617,36.74237659725142,250.2508646601446,0.816837549532236,HIGH
19.604785018441426,69.2368755964864,128.90495430785543,82.4335069547686,31.75450463403541,31.006323819714616,476.5120533125632,0.44987400404353306,HIGH
22.495170662387483,74.46774849564645,109.29465658748273,68.72502960720459,31.30761401891777,17.142953212120567,231.06057510604685,0.6332088224477459,HIGH
5.277909527707607,51.54103853546968,100.43328197503824,57.06359598889132,21.316601852868285,14.633815113237796,237.52156440729894,0.8312627265594806,MODERATE
48.041518254756184,88.75807103316393,147.21484991408184,77.53335995709493,21.22395719987933,17.07905741074567,410.16543473300607,0.17202684459309447,HIGH
14.492451691296848,15.40805227793926,41.50910647224769,69.2887239717519,26.706846012372807,9.591747582939185,301.3261456317188,0.2497906028240271,MODERATE
47.344007780224416,93.26958605045792,126.33401819894348,93.97588753130552,29.301523416880006,26.057595560924184,350.9698032754333,0.5279364807869825,HIGH
8.321654410509877,57.7600289981529,75.91224522714785,93.44751837716056,25.3613776879702,25.665441582505956,340.16204062270793,0.45652031650022273,MODERATE
59.47221571090655,106.10065259258394,136.87002165909024,69.86212947950312,32.420584499798046,42.41620054131599,198.8451306703839,0.2609730982520354,HIGH
32.12223161627169,57.57034199816074,92.94453251138084,81.50882596297083,20.1970707021984,26.321288957174183,375.37760769717795,0.6189257533907264,HIGH
0.10492087507086634,31.35983193757536,104.75606651544743,85.10686289648407,27.220275196787206,18.185796880202822,120.32068366935594,0.5374098552404839,MODERATE
57.520012176888194,65.79789075317363,115.38671731392111,78.05592353310493,21.27386668669874,12.469635881508136,143.86522964832582,0.22570699794694576,HIGH
5.612961877530667,51.13868185080717,75.87736451688792,84.55790747066047,26.83719632279513,24.17359926207871,250.8445547440001,0.17798292933462112,MODERATE
4.3336235694754315,11.20099424995626,76.32478016188207,85.7776149193243,33.45216661493372,31.71780900035862,125.89666730774097,0.6450525977752675,MODERATE
39.81628322866893,55.15335092685159,88.17322498600194,90.00712205987404,22.893354867650853,3.3053889815271633,491.81765349604984,0.43857607128256526,HIGH
36.41145390760557,89.89508965399304,105.54330895414493,66.61300453852515,24.702282403380966,14.019494797523443,273.6804725596782,0.16833188356022513,HIGH
48.4071378412121,103.30785571500635,120.35303250469073,72.44959875916162,25.25112180536359,32.30874287448498,229.6614062652781,0.8829355795913302,HIGH
56.86976840393532,71.3537822711614,80.75969124095818,81.72332132306497,20.869490388786115,19.814425718765445,109.19131236123864,0.8525461078914486,HIGH
24.26110867993287,70.12218566549218,117.50586729010523,87.80681036389251,29.323569084394755,35.768314170347885,404.803907528307,0.8341615174876934,HIGH
23.36457351338427,32.992606565355345,51.581616849978396,90.88891505887622,21.627603004108526,34.796981221719385,28.16524875873882,0.16302794582121807,MODERATE
44.03808195312747,84.06823324277491,146.9589863458001,71.24793752494631,29.581330895256222,33.66205866345614,128.23913972253513,0.25396516599371377,HIGH
3.637525608131258,20.4167157676271,82.46205175148522,64.98443144135356,31.6799539629963,29.97656258722388,524.5914393864063,0.383204320463711,MODERATE
58.29919527524024,101.06216445212243,104.80130449247501,67.02741820123761,21.615307540822947,16.269545563634104,322.02181114502287,0.974218916740554,HIGH
51.49120127529487,68.82848909022522,115.4900980007444,77.08038572366073,20.263870515033833,14.12114036469676,277.5621984283185,0.5821051588136634,HIGH
43.04278603690808,59.678316578981374,138.23386481237927,95.3829285576531,24.169752980806912,7.717674020661252,124.17364981000314,0.44923494613236026,HIGH
28.82145067638648,52.73454587037186,101.26384717432545,86.68506729328658,20.145716127069292,7.561645806891913,242.3834943907298,0.5753319116452597,HIGH
44.749607899101264,86.09546525624347,116.7607391797182,83.18234048857309,24.122340995616156,23.940411932171564,461.79187100685607,0.7724900500002065,HIGH
1.2059947473146404,41.04964627318246,87.12576987712143,94.25589345360838,20.7864721372116,2.0308396698398683,167.15575263339994,0.98137927583944,MODERATE
20.723589343449984,51.214514410447265,68.39970000924075,77.35357390772663,30.682170010209266,15.637359155659938,46.51400585019287,0.6552341501305102,MODERATE
4.37272565542081,6.085966914921457,18.599272749313727,70.27101428312673,22.296630270433187,43.42430029487059,377.4655881318722,0.7986155544563761,LOW
40.962546241809726,58.474686896694465,60.305972878163836,55.575129957896266,21.99432496610819,17.770744602082885,290.4379134881985,0.7884794613397185,MODERATE
55.805562858024686,101.9250000411765,150.06614169758822,86.45886769007116,33.40986756812255,42.44707676773,345.00907798390585,0.7412207449716065,HIGH
50.27294979053262,97.94525737121086,140.70590873706698,80.05193821065785,33.50509515093562,14.508120114073346,188.42357614830965,0.9959997727128657,HIGH
30.781315000106634,63.569393250254365,93.93257635997668,55.307828193562365,28.09037833117278,36.29210979605647,242.67468364371547,0.2544103957708165,HIGH
5.011516002516236,7.766536674749398,76.65929938953636,82.30713080282757,31.184112973926343,37.48573048283179,16.820245930851005,0.6150836024594355,MODERATE
9.647348398078044,25.490569276760503,40.01225708428715,77.79794296670715,24.548382140654986,5.690724543241985,442.7748532270014,0.8680634470958393,LOW
32.82732424174939,81.56438676212164,124.39772313666303,62.15971570935241,31.30822002375873,25.42295757828328,211.55000730246368,0.23074792807540168,HIGH
50.17864838739268,65.36372867523913,143.40334597105993,65.01742697913943,23.864764994465368,29.124926561731673,385.4860653481182,0.9408996007292983,HIGH
17.88148154178984,23.83580813449258,89.46271457674408,70.53826083230958,21.53450508707916,14.925835542213942,190.78585945436674,0.17919519160840175,HIGH
59.319748693469364,105.6379939385615,150.53124889936709,74.77864995719027,20.477505435302387,25.404286642897468,188.7748765594115,0.8371389620859241,HIGH
9.41106342741447,25.233734529443414,85.70373900157094,98.55681063694999,27.48687018862885,16.06736209886018,378.3294687856929,0.9733459919382961,MODERATE
1.7667723867389995,12.659309936949523,23.049341883919638,80.28888189939317,31.750902026775325,16.424497896403736,451.4882268912918,0.16306097191630572,LOW
5.327241667552536,17.13236334358346,84.21735474902908,81.71784365861359,20.858344679734415,32.144663460529806,481.7599151565889,0.5275798618826433,MODERATE
29.04776949578117,77.62562071300994,92.96925223256775,67.28353096549034,31.66701530683489,12.92980125992765,419.23316209253613,0.21645400504927564,HIGH
12.227831052491428,36.43313361268062,77.9855759611523,67.62381489008322,21.14028219959398,5.650536392083262,462.2830836182616,0.405078243638866,MODERATE
20.786400775451508,62.90264460092037,117.77625503694927,74.53918395537863,23.50829430486929,21.71353347493336,464.47771652505674,0.6674822150481562,HIGH
16.05606040221933,34.30093413731439,92.64191053629177,94.69746115167227,24.339066166218963,20.475654313912063,131.50263074940855,0.6275017807921789,HIGH
32.31597981374226,74.30924439935328,145.06909238431876,92.01890892939223,32.96845038477688,24.044651640483597,56.005370859238845,0.8268609188475101,HIGH
3.001059343643049,8.792595627217594,61.90617594289185,85.70051310666071,31.22164850391247,13.26075622717848,406.6435445193505,0.5304718449846662,MODERATE
1.1100493015450108,41.31812479922824,94.145434778288,71.29640835038182,25.850572271796068,7.7901112355350435,444.55787870053996,0.35828578333539607,MODERATE
12.938846397156942,56.28062113611019,86.72049302010481,82.3201167221574,27.302739376334237,23.283030670551263,338.6948263514561,0.5609101617846008,MODERATE
4.620706853816077,32.28440395186097,75.12081821721515,55.762955898526265,20.0366399016712,43.97333417257592,182.81455823682515,0.24551134069304903,MODERATE
5.855228546248048,30.178240074123046,100.38590282125435,91.3230609546168,26.935092311906043,34.04723856831242,374.86563108062023,0.7785179293227588,MODERATE
53.44167640531616,73.45773428540615,113.12139142292386,87.33188742521385,30.451666583681956,37.56724090332856,46.16485021643411,0.7257942281038774,HIGH
46.220825696304324,80.59718809857222,128.34609137790756,68.49685176217328,24.980454752999567,11.81057803577706,6.200913554490542,0.20743300574378312,HIGH
4.2369282639466626,59.08902818775502,101.66383261642845,95.85965614226807,26.500959236315893,30.728435134605714,404.3940103504456,0.18998425908318256,HIGH
36.26916855186334,41.25586697210693,47.79982736091684,66.65661421215385,32.36372341247852,34.853837055233086,79.00532814081508,0.39220852123275873,MODERATE
21.76392618961216,34.14605125967649,60.66438045065311,71.92568364846295,30.921653479770626,43.13653053170755,111.80270687381329,0.7287211856058585,MODERATE
11.94072958908784,65.44829053532145,133.28308575734377,84.31349004678742,30.420810041703845,16.17058320791175,29.924620818727902,0.7026883159370682,HIGH
1.2123160526346433,51.11407742778496,129.5271993219862,90.26778007787206,22.784823308459437,5.965217220688264,392.46254287992366,0.9206350800360794,HIGH
41.98607379155486,68.53179600964091,93.24467081023664,81.90351872298338,24.91073978173049,8.650155728759092,259.9323326199586,0.6249952565268987,HIGH
40.8286078068749,78.98487721796224,104.4890266195564,75.94758610254759,30.48681085165054,41.65025514474499,396.5364442145865,0.579732367645853,HIGH
1.1789742856414076,26.203091076972754,65.67530023957988,79.24543966956945,27.617144101942003,21.745723114092964,232.66285079110918,0.6020093611401001,MODERATE
19.10837436524102,62.66063677025083,90.43302667740457,94.06013647197622,33.26937048187922,33.14646735634824,58.72050526745339,0.843603475140452,MODERATE
51.36989390540882,53.72694716701576,112.63151415747194,88.34071271556533,24.991298761515736,13.890668735303679,8.255199711918536,0.9214559518912817,HIGH
21.708062019818982,63.69507189755905,78.18083531753874,88.80815561707848,23.96302803087174,26.30572375625811,141.92809926273176,0.48015124862599234,HIGH
38.09964839221275,47.20172417291841,71.80306795153373,72.0815984462374,25.448736688963667,18.749773808346777,136.15793326200182,0.2538684978941644,HIGH
44.71724891430234,72.14958129782141,136.97586478538193,64.10833184905918,33.88883776479836,5.566712910515504,14.851862069446609,0.9719693084580949,HIGH
20.25791525659123,48.1134626620307,79.94915588357124,64.5186906249705,33.10766542455276,42.30612490340049,273.1967987663364,0.6238545565728075,MODERATE
23.401387781623168,64.86804135117748,113.37194365414979,75.3718497270105,21.186993919571826,39.22268193553613,364.483544796038,0.4173819036897781,HIGH
44.37150501159933,76.16089508253445,82.67499182417862,61.222821026723324,20.88838952167283,30.858678350112697,144.52367678236828,0.8346908280586927,HIGH
56.38805776064711,85.23698936922035,114.75571496219652,67.53699503081572,25.285047842802488,27.366079620774794,182.79833527099268,0.331282639838978,HIGH
26.212394109251818,36.89184740261784,87.8382239462327,80.39878365196813,21.057306823448563,30.580323376607755,399.88600560646387,0.30630532394433607,HIGH
37.43888026111395,74.97694347021272,97.83018199659848,88.15857047127369,20.691140952277415,10.79085498634922,176.67850744669204,0.4002770411315517,HIGH
51.54763727203257,72.20574800000108,118.87692049624428,63.3637301378151,30.605961055380092,26.098237484546004,277.61272708362475,0.6410756028498564,HIGH
27.442293399738226,58.607185135256174,69.77271809130603,85.35002077372782,20.844402236145363,12.745076815977628,230.00998707671394,0.23106478467749078,HIGH
16.537560615654197,38.4182340721141,93.54124376539806,71.77806518712626,31.337776729158406,27.283607729843602,413.32075533767164,0.5842818664166228,HIGH
21.273296091001313,64.78204653752789,136.05128187579942,63.11677272809452,20.658105602325463,42.07361336592518,273.51441822901734,0.638900766405224,HIGH
27.23361259941641,50.71083431825582,92.70245734559168,83.98694225438206,29.146562738265416,30.70266585121443,490.1474395300021,0.602298911369712,HIGH
52.4218283339512,59.414714857185615,68.25574224773146,57.301499263610474,27.86279667113486,18.445950967418614,92.99595703833899,0.9916316061486272,HIGH
42.9853701142613,78.43960051617967,91.99580584941039,55.81698942428026,21.375873053166842,35.59979809497539,102.38376556516695,0.34039370124629387,HIGH
44.12582645421126,68.33930953764613,96.04253961842754,87.45438736366106,25.164475662263364,42.48475117513396,68.02140554065654,0.660769049563561,HIGH
25.35931744437483,41.93796596685537,43.175227575769036,64.49541243774617,26.297245007100862,31.962505021138856,138.8514987106941,0.48821167276647903,MODERATE
31.63710735631755,52.36185866006548,85.78983434620334,66.69129010107038,26.19390884455185,2.3414005331502885,392.24966254722676,0.6529237077598029,HIGH
41.27345569496951,74.33590696079298,127.83330659769126,94.85098978241237,28.8493596202739,19.839546524333937,373.2671782911588,0.34246971925957204,HIGH
40.83590514579783,81.84199212337475,114.5345391580863,91.7781750734315,29.903296453594777,34.98122302290486,532.818225847638,0.5508481559707045,HIGH
4.057540259218175,26.405447084716567,64.31496410537846,91.09422851205292,21.47594674925792,14.319642175567399,322.91462671303736,0.5178789632182267,MODERATE
35.57486235847638,66.01625246088548,109.8172591132901,75.21821447571713,30.825025358151738,39.856223348142386,258.36802806951084,0.4035146009210344,HIGH
56.858990306792606,78.69208910912087,105.98674570858427,94.18782572994515,22.707422125058212,14.937867573253227,335.0444794227846,0.8535289055143429,HIGH
9.597501596918915,44.381031320733335,46.72039529495439,62.144642211347275,28.16968956619836,17.68608463304927,455.18539638125026,0.43412449615865467,MODERATE
56.08439181835297,69.54235943080472,103.07222121938653,89.42273393360668,32.04825599018294,14.445310275474881,383.88071036921787,0.46938990420290083,HIGH
18.007868646068065,49.022358220026426,111.30141478016822,60.88645419360193,23.83417230308905,21.434719472508718,138.7090389757941,0.28459355562158195,HIGH
16.31138405241233,60.0384708773356,76.52527190666216,78.96858627331594,27.736700844576156,32.08045923725241,543.369655886413,0.5571886508867158,MODERATE
51.18723508610635,102.82313582106437,169.32118910585663,60.06167943732595,28.185076397098964,25.607624029648168,365.16567036660007,0.6448634958897221,HIGH
23.825904136743148,46.59450860627837,108.02116334570829,78.0050073873677,25.570840456360216,29.244636230174784,302.9288885489798,0.8362546845246986,HIGH
52.309239543792096,67.50216149975142,136.9334088431084,62.04979280118983,22.04600368982389,15.787572925658523,259.73763483488244,0.8800876041668918,HIGH
21.47906403843909,42.321897843670456,106.90208061424684,70.58281911529505,21.612650429666484,14.377643661154215,109.03762330802006,0.9227420247164185,HIGH
34.15681246712164,64.54140331946235,81.86500105617286,93.15637294310255,21.720506183098284,36.91232671758205,154.30322724055975,0.8393253774153798,HIGH
28.25493167196487,54.80986596134737,64.29201118583171,83.04878241617351,33.48279581147049,21.863986727341967,292.31490457877334,0.8077856111052705,MODERATE
5.384658364088759,42.04972543638581,73.70991458349759,95.82278308954902,24.219504750111543,5.02227780027169,537.8957199143595,0.7883234923905437,MODERATE
54.23779834263731,72.94634963543534,152.49244048815257,91.9826953196351,23.534170958780496,41.71900503007776,246.9881005659863,0.3255122144124661,HIGH
50.83907647207373,94.4665872030144,145.0193725031154,60.41022137402557,33.746767091850835,40.497396203350625,503.3271439252803,0.9932324847604279,HIGH
19.79194567702376,63.1232870978932,85.43870074724599,88.38206930352993,28.676257381762813,20.69722580256813,299.5138326151478,0.9991239589456052,MODERATE
35.498215971778,61.540004471870155,74.87891196009397,75.3804624512607,33.198961862488446,26.343559061760423,293.9410143590419,0.9848168461541721,MODERATE
43.612356617940144,88.68485277227259,124.2021030730675,85.20322777962812,31.205774285744273,41.8701754087317,294.93260741722787,0.17863066666353056,HIGH
20.65676976730596,49.716268243674705,54.06953968984375,68.02198824980049,25.400040114836187,2.610485293351071,227.96848619636842,0.8929518455191087,MODERATE
43.35164126339512,97.6299028324709,155.11176246598816,96.31098778246809,23.84547016134704,41.43186901646636,523.6515999045151,0.3956249364613168,HIGH
19.773758488232435,67.91682172834452,134.4885206970631,85.64272407912938,32.3101985627376,21.259164673530968,534.828426093525,0.347457578498491,HIGH
41.51385908059405,43.485053126866134,43.72038296207739,58.0067931743299,27.5102164490484,35.872594632931026,471.0438776904748,0.6530297844850593,MODERATE
21.917782993782676,72.30912824481233,112.79931746664067,90.11963067035897,33.55029141199827,12.50876925462722,209.3063261239799,0.8909173538317351,HIGH
34.608924982241604,83.8898040314844,85.34201673946517,90.89643886623288,29.33149082135622,29.33648630783461,80.48256640185697,0.4356260938038976,HIGH
54.98030473603845,77.05704562066212,150.04498489986938,70.51714812069146,28.670134098502785,30.92026862968055,100.88591534950253,0.8635926791632608,HIGH
8.535603156250836,17.343282031833088,33.391268378371606,72.18441045151395,20.31970221161701,2.0044130996793688,385.8921798233465,0.7386815067305026,LOW
39.066934812104215,40.485644583028254,78.94383976674965,86.80798761669558,23.022374516045723,12.680489122211064,106.83141580057541,0.18785419359416713,HIGH
50.27980054916225,86.9775547734421,106.00865942798919,74.25263135927092,22.144687787482223,39.2040959086095,541.9232883102462,0.5767243404481847,HIGH
11.466505420435952,24.19767583725732,66.5172448564318,94.19641754321674,22.296875765529155,27.520238224731887,254.23922428901435,0.3422250474467303,MODERATE
57.252290375144064,71.5796032090075,139.5062887739814,79.15346614633852,24.619462935780568,36.957130145481585,255.52815838332475,0.8562573581119263,HIGH
13.25483013760415,35.30774132881909,105.32937223431937,72.91318202421941,29.729900273675646,32.49987803606251,310.3225052067828,0.6877431922187566,HIGH
19.116812889070843,40.40722008135553,98.56732027211532,64.61891997420102,21.927566194027445,40.61654861935777,138.95681961264245,0.2912430965011926,HIGH
34.18802908902138,44.16464928675859,64.01506631617139,65.36928018194573,27.249710511979952,36.98516489308535,385.9068226964971,0.31584349999906225,HIGH
27.458869257995882,33.76373546486044,60.16158270235812,87.66382868276332,31.39198799460857,22.66419362814691,319.0566644959598,0.6005733684447275,MODERATE
9.843736263087127,61.082236109795275,82.5495267109844,85.21675859724579,22.393811366295374,30.797914834848466,164.31820590539314,0.44640491532325455,MODERATE
10.711957009763594,64.64026143457747,140.85898547820807,64.30627085041908,27.139802674319526,19.49854102904664,7.84430883944985,0.9724097113741096,HIGH
47.932944344373375,51.81467116148916,98.54346890444948,55.47265353651741,25.030730598429848,12.02408281386133,91.92298490913613,0.30179365678684544,HIGH
59.252506978132786,100.22345165905597,175.16659796690539,61.88214301948715,25.412223404115757,9.3448162601249,271.79235929071154,0.47251966602727247,HIGH
9.77670952417008,42.2048781475417,49.562402741434894,69.76304793261117,27.297827682752967,18.077827941291467,99.14449199526227,0.6255164430032764,LOW
54.42613735185056,99.90746772683208,156.7362029415758,87.89531322505448,21.101848106694014,35.50944080352816,315.3698519004414,0.7284267730359456,HIGH
45.022603327801676,81.81145557303307,154.26136128240393,64.15902837727509,23.733772012871874,29.769389550554052,316.1846575357393,0.6501677537421049,HIGH
17.82476065370665,22.002270110879046,40.730725944599335,96.2046647931881,28.797863353178926,33.222733444972135,372.42535837455074,0.41634676032385554,MODERATE
4.906318033455424,36.62021917512712,85.3312712046617,72.73857667761963,24.584852432666313,44.7673624932998,279.8224045466218,0.610515711677279,MODERATE
4.399932543260714,17.66946777294086,39.087468888599034,62.045715720305054,28.919217770022552,24.14456546508034,405.7316131436441,0.8980423610162733,LOW
28.01225046439596,32.86398409946012,59.88267238823492,66.86028449248477,20.783791814692876,30.415404325358683,464.527525614803,0.9416861820925123,MODERATE
34.00308011369116,86.44841498617937,92.72957724788398,75.81600674731251,28.60739766769842,4.9246667670591435,232.84851499680522,0.7969158035939405,HIGH
13.863639905253685,23.22721400886173,31.207867241190485,83.71028416930105,25.64428169036171,24.98935368454358,212.7855740835888,0.9756622105526594,LOW
35.06920489568227,37.25766820287548,58.11550690399518,98.7659298192636,31.42212418570201,37.8837481932479,251.6363373692812,0.7554906504652256,MODERATE
52.16517838801298,104.92339155473388,164.2279940648261,92.1564766427488,20.055449596224946,41.68498320672508,244.57262150836112,0.4474845363871729,HIGH
